T;T_setpoint;a;a_dot;kf;kf_noise_0.05;kf_noise_0.1;kf_noise_0.3;kf_noise_1
500.4754925;500;0.29459575;1;59.04086014;59.04086014;59.04086014;59.04086014;59.04086014
500.4636254;500;0.29731097;1;59.01908933;59.01908933;59.01908933;59.01908933;59.01908933
500.4556262;500;0.30002427;1;58.99253641;58.99253641;58.99253641;58.99253641;58.99253641
500.4513166;500;0.30273578;1;58.98668803;58.98668803;58.98668803;58.98668803;58.98668803
500.4496173;500;0.30544609;1;58.99510134;58.99510134;58.99510134;58.99510134;58.99510134
500.449175;500;0.30815602;1;58.98529508;58.98529508;58.98529508;58.98529508;58.98529508
500.4488829;500;0.31086631;1;58.96481548;58.96481548;58.96481548;58.96481548;58.96481548
500.4480797;500;0.31357747;1;58.94647825;58.94647825;58.94647825;58.94647825;58.94647825
500.4464131;500;0.31628972;1;58.92932234;58.92932234;58.92932234;58.92932234;58.92932234
500.4435553;500;0.31900318;1;58.91051274;58.91051274;58.91051274;58.91051274;58.91051274
500.4390964;500;0.32171795;1;58.88630864;58.88630864;58.88630864;58.88630864;58.88630864
500.4327289;500;0.32443399;1;58.86701626;58.86701626;58.86701626;58.86701626;58.86701626
500.4244889;500;0.32715098;1;58.85133221;58.85133221;58.85133221;58.85133221;58.85133221
500.4147696;500;0.32986829;1;58.82150891;58.82150891;58.82150891;58.82150891;58.82150891
500.4040296;500;0.33258522;1;58.78744831;58.78744831;58.78744831;58.78744831;58.78744831
500.3923658;500;0.3353013;1;58.76554636;58.76554636;58.76554636;58.76554636;58.76554636
500.3793209;500;0.33801648;1;58.74052703;58.74052703;58.74052703;58.74052703;58.74052703
500.3642171;500;0.34073097;1;58.71203313;58.71203313;58.71203313;58.71203313;58.71203313
500.3468434;500;0.34344493;1;58.69590529;58.69590529;58.69590529;58.69590529;58.69590529
500.3279673;500;0.34615824;1;58.67297645;58.67297645;58.67297645;58.67297645;58.67297645
500.3093229;500;0.34887052;1;58.6310425;58.6310425;58.6310425;58.6310425;58.6310425
500.2931043;500;0.35158137;1;58.59342566;58.59342566;58.59342566;58.59342566;58.59342566
500.2811596;500;0.35429074;1;58.56577486;58.56577486;58.56577486;58.56577486;58.56577486
500.2741431;500;0.35699912;1;58.54232594;58.54232594;58.54232594;58.54232594;58.54232594
500.2710483;500;0.35970748;1;58.52595667;58.52595667;58.52595667;58.52595667;58.52595667
500.2695217;500;0.36241693;1;58.50786434;58.50786434;58.50786434;58.50786434;58.50786434
500.2668653;500;0.3651282;1;58.48485;58.48485;58.48485;58.48485;58.48485
500.2610888;500;0.36784134;1;58.45879153;58.45879153;58.45879153;58.45879153;58.45879153
500.2514126;500;0.37055587;1;58.42077601;58.42077601;58.42077601;58.42077601;58.42077601
500.2381708;500;0.37327103;1;58.37642182;58.37642182;58.37642182;58.37642182;58.37642182
500.2224202;500;0.37598605;1;58.33847996;58.33847996;58.33847996;58.33847996;58.33847996
500.2054483;500;0.37870024;1;58.30937989;58.30937989;58.30937989;58.30937989;58.30937989
500.1881788;500;0.38141305;1;58.27955712;58.27955712;58.27955712;58.27955712;58.27955712
500.1705647;500;0.38412439;1;58.24490304;58.24490304;58.24490304;58.24490304;58.24490304
500.1513259;500;0.38683474;1;58.22025064;58.22025064;58.22025064;58.22025064;58.22025064
500.1284814;500;0.38954509;1;58.20231308;58.20231308;58.20231308;58.20231308;58.20231308
500.100681;500;0.39225643;1;58.18128356;58.18128356;58.18128356;58.18128356;58.18128356
500.0685008;500;0.39496905;1;58.15364932;58.15364932;58.15364932;58.15364932;58.15364932
500.0345619;500;0.39768236;1;58.11389884;58.11389884;58.11389884;58.11389884;58.11389884
500.00224;500;0.40039528;1;58.06537846;58.06537846;58.06537846;58.06537846;58.06537846
499.9739951;500;0.40310687;1;58.01746264;58.01746264;58.01746264;58.01746264;58.01746264
499.9505397;500;0.40581687;1;57.98712064;57.98712064;57.98712064;57.98712064;57.98712064
499.9311512;500;0.40852572;1;57.97010286;57.97010286;57.97010286;57.97010286;57.97010286
499.9145943;500;0.4112342;1;57.94362942;57.94362942;57.94362942;57.94362942;57.94362942
499.8999392;500;0.41394287;1;57.90885294;57.90885294;57.90885294;57.90885294;57.90885294
499.8867814;500;0.41665178;1;57.87511223;57.87511223;57.87511223;57.87511223;57.87511223
499.8747981;500;0.41936062;1;57.83692537;57.83692537;57.83692537;57.83692537;57.83692537
499.8630993;500;0.42206921;1;57.79312658;57.79312658;57.79312658;57.79312658;57.79312658
499.8500911;500;0.42477768;1;57.75907613;57.75907613;57.75907613;57.75907613;57.75907613
499.8342095;500;0.42748624;1;57.73483346;57.73483346;57.73483346;57.73483346;57.73483346
499.8151078;500;0.43019459;1;57.70373952;57.70373952;57.70373952;57.70373952;57.70373952
499.7943477;500;0.43290178;1;57.66252025;57.66252025;57.66252025;57.66252025;57.66252025
499.774915;500;0.43560663;1;57.61446069;57.61446069;57.61446069;57.61446069;57.61446069
499.7597974;500;0.43830839;1;57.56347122;57.56347122;57.56347122;57.56347122;57.56347122
499.7505811;500;0.44100728;1;57.52303798;57.52303798;57.52303798;57.52303798;57.52303798
499.7469199;500;0.44370433;1;57.49951978;57.49951978;57.49951978;57.49951978;57.49951978
499.7469971;500;0.44640092;1;57.48295165;57.48295165;57.48295165;57.48295165;57.48295165
499.748414;500;0.44909824;1;57.46505998;57.46505998;57.46505998;57.46505998;57.46505998
499.7488449;500;0.45179723;1;57.44000466;57.44000466;57.44000466;57.44000466;57.44000466
499.7462991;500;0.45449858;1;57.40775778;57.40775778;57.40775778;57.40775778;57.40775778
499.7393694;500;0.45720275;1;57.37401261;57.37401261;57.37401261;57.37401261;57.37401261
499.7277151;500;0.45990956;1;57.34140193;57.34140193;57.34140193;57.34140193;57.34140193
499.7123792;500;0.46261803;1;57.30863366;57.30863366;57.30863366;57.30863366;57.30863366
499.6953606;500;0.46532659;1;57.26646775;57.26646775;57.26646775;57.26646775;57.26646775
499.6786035;500;0.46803382;1;57.21208427;57.21208427;57.21208427;57.21208427;57.21208427
499.6632354;500;0.47073899;1;57.16372651;57.16372651;57.16372651;57.16372651;57.16372651
499.649579;500;0.47344204;1;57.13359575;57.13359575;57.13359575;57.13359575;57.13359575
499.6376533;500;0.47614322;1;57.10432265;57.10432265;57.10432265;57.10432265;57.10432265
499.6275717;500;0.47884284;1;57.0594864;57.0594864;57.0594864;57.0594864;57.0594864
499.6195664;500;0.48154125;1;57.01570064;57.01570064;57.01570064;57.01570064;57.01570064
499.6137772;500;0.48423888;1;56.98379642;56.98379642;56.98379642;56.98379642;56.98379642
499.6100701;500;0.48693626;1;56.95172189;56.95172189;56.95172189;56.95172189;56.95172189
499.6080389;500;0.48963383;1;56.92143854;56.92143854;56.92143854;56.92143854;56.92143854
499.6071958;500;0.49233171;1;56.89155699;56.89155699;56.89155699;56.89155699;56.89155699
499.6072466;500;0.49502973;1;56.85094083;56.85094083;56.85094083;56.85094083;56.85094083
499.6082375;500;0.49772743;1;56.80724266;56.80724266;56.80724266;56.80724266;56.80724266
499.6103686;500;0.50042443;1;56.76714829;56.76714829;56.76714829;56.76714829;56.76714829
499.6135568;500;0.50312076;1;56.72686496;56.72686496;56.72686496;56.72686496;56.72686496
499.617198;500;0.50581691;1;56.69170206;56.69170206;56.69170206;56.69170206;56.69170206
499.6205504;500;0.50851352;1;56.6610883;56.6610883;56.6610883;56.6610883;56.6610883
499.623533;500;0.51121077;1;56.6311374;56.6311374;56.6311374;56.6311374;56.6311374
499.6271205;500;0.51390814;1;56.60023518;56.60023518;56.60023518;56.60023518;56.60023518
499.6327274;500;0.51660494;1;56.5572003;56.5572003;56.5572003;56.5572003;56.5572003
499.6409626;500;0.51930109;1;56.50951713;56.50951713;56.50951713;56.50951713;56.50951713
499.6508981;500;0.52199743;1;56.4751574;56.4751574;56.4751574;56.4751574;56.4751574
499.660624;500;0.52469508;1;56.44894541;56.44894541;56.44894541;56.44894541;56.44894541
499.668632;500;0.52739456;1;56.41863565;56.41863565;56.41863565;56.41863565;56.41863565
499.6747684;500;0.53009524;1;56.38118875;56.38118875;56.38118875;56.38118875;56.38118875
499.6800214;500;0.53279578;1;56.33593337;56.33593337;56.33593337;56.33593337;56.33593337
499.6856105;500;0.53549492;1;56.28855627;56.28855627;56.28855627;56.28855627;56.28855627
499.6923416;500;0.53819197;1;56.25287919;56.25287919;56.25287919;56.25287919;56.25287919
499.7006035;500;0.54088688;1;56.22403495;56.22403495;56.22403495;56.22403495;56.22403495
499.710629;500;0.54357982;1;56.19020812;56.19020812;56.19020812;56.19020812;56.19020812
499.7225567;500;0.54627092;1;56.15432404;56.15432404;56.15432404;56.15432404;56.15432404
499.736245;500;0.5489603;1;56.11851726;56.11851726;56.11851726;56.11851726;56.11851726
499.7511112;500;0.55164819;1;56.08348631;56.08348631;56.08348631;56.08348631;56.08348631
499.7662057;500;0.55433512;1;56.04920918;56.04920918;56.04920918;56.04920918;56.04920918
499.7804448;500;0.5570217;1;56.01644067;56.01644067;56.01644067;56.01644067;56.01644067
499.7927805;500;0.55970832;1;55.99088989;55.99088989;55.99088989;55.99088989;55.99088989
499.8022957;500;0.56239494;1;55.96563772;55.96563772;55.96563772;55.96563772;55.96563772
499.808385;500;0.56508123;1;55.93012215;55.93012215;55.93012215;55.93012215;55.93012215
499.8109535;500;0.56776691;1;55.89592171;55.89592171;55.89592171;55.89592171;55.89592171
499.8103229;500;0.57045202;1;55.86724369;55.86724369;55.86724369;55.86724369;55.86724369
499.8068686;500;0.57313708;1;55.83335956;55.83335956;55.83335956;55.83335956;55.83335956
499.800869;500;0.57582285;1;55.80109131;55.80109131;55.80109131;55.80109131;55.80109131
499.7928187;500;0.5785098;1;55.77536158;55.77536158;55.77536158;55.77536158;55.77536158
499.7837774;500;0.58119782;1;55.74499471;55.74499471;55.74499471;55.74499471;55.74499471
499.7752527;500;0.58388628;1;55.70394684;55.70394684;55.70394684;55.70394684;55.70394684
499.7687391;500;0.58657428;1;55.65675132;55.65675132;55.65675132;55.65675132;55.65675132
499.765409;500;0.58926095;1;55.61865915;55.61865915;55.61865915;55.61865915;55.61865915
499.7660922;500;0.59194556;1;55.59543283;55.59543283;55.59543283;55.59543283;55.59543283
499.7712564;500;0.59462759;1;55.57103732;55.57103732;55.57103732;55.57103732;55.57103732
499.7807721;500;0.59730689;1;55.53740921;55.53740921;55.53740921;55.53740921;55.53740921
499.7935843;500;0.59998379;1;55.50881898;55.50881898;55.50881898;55.50881898;55.50881898
499.8076095;500;0.60265907;1;55.48917896;55.48917896;55.48917896;55.48917896;55.48917896
499.8201076;500;0.60533368;1;55.46889522;55.46889522;55.46889522;55.46889522;55.46889522
499.8284775;500;0.60800844;1;55.44614329;55.44614329;55.44614329;55.44614329;55.44614329
499.831089;500;0.61068387;1;55.41986705;55.41986705;55.41986705;55.41986705;55.41986705
499.8277084;500;0.61336009;1;55.38831202;55.38831202;55.38831202;55.38831202;55.38831202
499.8193436;500;0.6160369;1;55.35539452;55.35539452;55.35539452;55.35539452;55.35539452
499.8076573;500;0.6187139;1;55.32832297;55.32832297;55.32832297;55.32832297;55.32832297
499.794301;500;0.62139061;1;55.30497396;55.30497396;55.30497396;55.30497396;55.30497396
499.7805209;500;0.62406664;1;55.27973394;55.27973394;55.27973394;55.27973394;55.27973394
499.7671349;500;0.62674189;1;55.25285948;55.25285948;55.25285948;55.25285948;55.25285948
499.754689;500;0.62941657;1;55.22597525;55.22597525;55.22597525;55.22597525;55.22597525
499.7435421;500;0.63209115;1;55.20044379;55.20044379;55.20044379;55.20044379;55.20044379
499.7338315;500;0.63476608;1;55.17736807;55.17736807;55.17736807;55.17736807;55.17736807
499.7254709;500;0.63744151;1;55.15658494;55.15658494;55.15658494;55.15658494;55.15658494
499.7183094;500;0.64011716;1;55.13818522;55.13818522;55.13818522;55.13818522;55.13818522
499.7123244;500;0.64279243;1;55.12149737;55.12149737;55.12149737;55.12149737;55.12149737
499.7075372;500;0.64546684;1;55.10191426;55.10191426;55.10191426;55.10191426;55.10191426
499.7035199;500;0.64814029;1;55.07898965;55.07898965;55.07898965;55.07898965;55.07898965
499.6988091;500;0.65081319;1;55.0596037;55.0596037;55.0596037;55.0596037;55.0596037
499.6907684;500;0.65348634;1;55.04393486;55.04393486;55.04393486;55.04393486;55.04393486
499.6761376;500;0.65616051;1;55.02661676;55.02661676;55.02661676;55.02661676;55.02661676
499.6519952;500;0.65883597;1;55.00759009;55.00759009;55.00759009;55.00759009;55.00759009
499.6166486;500;0.66151242;1;54.98401716;54.98401716;54.98401716;54.98401716;54.98401716
499.5701392;500;0.66418921;1;54.95419204;54.95419204;54.95419204;54.95419204;54.95419204
499.5142864;500;0.66686583;1;54.92369318;54.92369318;54.92369318;54.92369318;54.92369318
499.4523246;500;0.66954217;1;54.89435042;54.89435042;54.89435042;54.89435042;54.89435042
499.3882599;500;0.67221838;1;54.86491394;54.86491394;54.86491394;54.86491394;54.86491394
499.519516;500;0.67480474;1;54.89655495;54.89655495;54.89655495;54.89655495;54.89655495
350.2182617;350;0.00000623;10;0.1245359;0.1245359;0.1245359;0.1245359;0.1245359
350.2001038;350;0.0000551;10;0.11299647;0.11299647;0.11299647;0.11299647;0.11299647
350.219101;350;0.0000395;10;0.16445999;0.16445999;0.16445999;0.16445999;0.16445999
350.2165985;350;0.00001097;10;0.18629258;0.18629258;0.18629258;0.18629258;0.18629258
350.2129517;350;0.00002409;10;0.16986895;0.16986895;0.16986895;0.16986895;0.16986895
350.1803741;350;0.0000311;10;0.15373076;0.15373076;0.15373076;0.15373076;0.15373076
350.1375732;350;0.00003437;10;0.16077185;0.16077185;0.16077185;0.16077185;0.16077185
350.2646484;350;-0.00000445;10;0.26315599;0.26315599;0.26315599;0.26315599;0.26315599
350.2466126;350;0.00003849;10;0.25558166;0.25558166;0.25558166;0.25558166;0.25558166
350.1306;350;0.00005382;10;0.20215388;0.20215388;0.20215388;0.20215388;0.20215388
350.2339325;350;-0.00000355;10;0.25548192;0.25548192;0.25548192;0.25548192;0.25548192
350.117691;350;0.00006886;10;0.21334405;0.21334405;0.21334405;0.21334405;0.21334405
350.2163086;350;0.00000185;10;0.29817782;0.29817782;0.29817782;0.29817782;0.29817782
350.2218323;350;0.00004293;10;0.22838219;0.22838219;0.22838219;0.22838219;0.22838219
350.1901093;350;0.0000499;10;0.20693438;0.20693438;0.20693438;0.20693438;0.20693438
350.2954407;350;0.00000871;10;0.21855579;0.21855579;0.21855579;0.21855579;0.21855579
350.2954407;350;0.00002455;10;0.21927021;0.21927021;0.21927021;0.21927021;0.21927021
350.159256;350;0.00009218;10;0.04508689;0.04508689;0.04508689;0.04508689;0.04508689
350.2715302;350;0.0000343;10;0.16650169;0.16650169;0.16650169;0.16650169;0.16650169
350.2415009;350;0.00003502;10;0.16685284;0.16685284;0.16685284;0.16685284;0.16685284
350.1231384;350;0.00007014;10;0.08962512;0.08962512;0.08962512;0.08962512;0.08962512
350.2241516;350;0.00005677;10;0.12222056;0.12222056;0.12222056;0.12222056;0.12222056
350.1705322;350;0.00008123;10;0.18901026;0.18901026;0.18901026;0.18901026;0.18901026
350.2260895;350;0.00000437;10;0.25150539;0.25150539;0.25150539;0.25150539;0.25150539
350.1791687;350;0.00005035;10;0.28269817;0.28269817;0.28269817;0.28269817;0.28269817
350.2593536;350;-0.00001656;10;0.30368987;0.30368987;0.30368987;0.30368987;0.30368987
350.1841888;350;0.00005756;10;0.2531109;0.2531109;0.2531109;0.2531109;0.2531109
350.19841;350;0.00004145;10;0.20385071;0.20385071;0.20385071;0.20385071;0.20385071
350.1960754;350;0.00005021;10;0.17181973;0.17181973;0.17181973;0.17181973;0.17181973
350.2865906;350;0.00001933;10;0.21859166;0.21859166;0.21859166;0.21859166;0.21859166
350.1637421;350;0.00007515;10;0.12702722;0.12702722;0.12702722;0.12702722;0.12702722
350.2545624;350;0.00001595;10;0.17760959;0.17760959;0.17760959;0.17760959;0.17760959
350.2535248;350;0.00004622;10;0.19387203;0.19387203;0.19387203;0.19387203;0.19387203
350.2497253;350;-0.00001597;10;0.20648665;0.20648665;0.20648665;0.20648665;0.20648665
350.0578613;350;0.00005797;10;0.03864898;0.03864898;0.03864898;0.03864898;0.03864898
350.1875305;350;0.00003389;10;0.21613412;0.21613412;0.21613412;0.21613412;0.21613412
350.1386566;350;0.00003727;10;0.16239889;0.16239889;0.16239889;0.16239889;0.16239889
350.2807465;350;0.00000186;10;0.3528945;0.3528945;0.3528945;0.3528945;0.3528945
350.1128387;350;0.00005648;10;0.2578903;0.2578903;0.2578903;0.2578903;0.2578903
350.1654816;350;0.00006232;10;0.22341071;0.22341071;0.22341071;0.22341071;0.22341071
350.1886292;350;0.00002407;10;0.20852788;0.20852788;0.20852788;0.20852788;0.20852788
350.23526;350;0.00005168;10;0.21603574;0.21603574;0.21603574;0.21603574;0.21603574
350.3494263;350;0.00001629;10;0.27124187;0.27124187;0.27124187;0.27124187;0.27124187
350.2604065;350;0.00007841;10;0.14656625;0.14656625;0.14656625;0.14656625;0.14656625
350.3307495;350;0.00000633;10;0.17696844;0.17696844;0.17696844;0.17696844;0.17696844
350.2574005;350;0.00004393;10;0.11819003;0.11819003;0.11819003;0.11819003;0.11819003
350.3490143;350;0.00001182;10;0.17285538;0.17285538;0.17285538;0.17285538;0.17285538
350.4129639;350;0.00000532;10;0.23835115;0.23835115;0.23835115;0.23835115;0.23835115
350.3416595;350;0.00007167;10;0.22904659;0.22904659;0.22904659;0.22904659;0.22904659
350.286911;350;0.0000541;10;0.27907814;0.27907814;0.27907814;0.27907814;0.27907814
350.3127899;350;0.00003066;10;0.32182652;0.32182652;0.32182652;0.32182652;0.32182652
350.2777252;350;0.000047;10;0.19755556;0.19755556;0.19755556;0.19755556;0.19755556
350.2355957;350;0.00004843;10;0.09143158;0.09143158;0.09143158;0.09143158;0.09143158
350.295105;350;0.00005502;10;0.18118045;0.18118045;0.18118045;0.18118045;0.18118045
350.2389069;350;0.00008673;10;0.16705464;0.16705464;0.16705464;0.16705464;0.16705464
350.3089905;350;0.00006217;10;0.20895266;0.20895266;0.20895266;0.20895266;0.20895266
350.3096771;350;0.00005655;10;0.1809695;0.1809695;0.1809695;0.1809695;0.1809695
350.4156342;350;0.00001557;10;0.19657201;0.19657201;0.19657201;0.19657201;0.19657201
350.3246002;350;0.00005205;10;0.13702422;0.13702422;0.13702422;0.13702422;0.13702422
350.3247986;350;0.00005988;10;0.13503787;0.13503787;0.13503787;0.13503787;0.13503787
350.2414703;350;0.00008913;10;0.16149201;0.16149201;0.16149201;0.16149201;0.16149201
350.3696289;350;0.00005216;10;0.25342643;0.25342643;0.25342643;0.25342643;0.25342643
350.4467163;350;0.00004271;10;0.28237492;0.28237492;0.28237492;0.28237492;0.28237492
350.3343658;350;0.00008284;10;0.21699262;0.21699262;0.21699262;0.21699262;0.21699262
350.3535004;350;0.00006944;10;0.20817618;0.20817618;0.20817618;0.20817618;0.20817618
350.3123169;350;0.00007577;10;0.11846153;0.11846153;0.11846153;0.11846153;0.11846153
350.3822174;350;0.00004651;10;0.14072548;0.14072548;0.14072548;0.14072548;0.14072548
350.3164215;350;0.00009317;10;0.16248144;0.16248144;0.16248144;0.16248144;0.16248144
350.3865356;350;0.00007528;10;0.22748671;0.22748671;0.22748671;0.22748671;0.22748671
350.5640869;350;0.00005689;10;0.33597535;0.33597535;0.33597535;0.33597535;0.33597535
350.3915863;350;0.0000912;10;0.17370547;0.17370547;0.17370547;0.17370547;0.17370547
350.3449097;350;0.00006072;10;0.16000349;0.16000349;0.16000349;0.16000349;0.16000349
350.2509766;350;0.00008534;10;0.10907653;0.10907653;0.10907653;0.10907653;0.10907653
350.2712097;350;0.00007059;10;0.11262467;0.11262467;0.11262467;0.11262467;0.11262467
350.3211823;350;0.00009601;10;0.15529346;0.15529346;0.15529346;0.15529346;0.15529346
350.3347321;350;0.00007886;10;0.16168717;0.16168717;0.16168717;0.16168717;0.16168717
350.4358063;350;0.00005173;10;0.24933249;0.24933249;0.24933249;0.24933249;0.24933249
350.5398102;350;0.0000722;10;0.27287591;0.27287591;0.27287591;0.27287591;0.27287591
350.3639832;350;0.0000961;10;0.11856461;0.11856461;0.11856461;0.11856461;0.11856461
350.372406;350;0.00006853;10;0.13937377;0.13937377;0.13937377;0.13937377;0.13937377
350.2217865;350;0.00013165;10;0.09619686;0.09619686;0.09619686;0.09619686;0.09619686
350.3814545;350;0.00006168;10;0.20974956;0.20974956;0.20974956;0.20974956;0.20974956
350.5028534;350;0.00019088;10;3.37636843;3.37636843;3.37636843;3.37636843;3.37636843
350.3527985;350;0.00162631;10;22.05405497;22.05405497;22.05405497;22.05405497;22.05405497
350.4764252;350;0.00433496;10;58.08434677;58.08434677;58.08434677;58.08434677;58.08434677
350.3893433;350;0.00901145;10;92.34737396;92.34737396;92.34737396;92.34737396;92.34737396
350.2347412;350;0.01784634;10;114.2925453;114.2925453;114.2925453;114.2925453;114.2925453
350.337738;350;0.03119803;10;126.8737259;126.8737259;126.8737259;126.8737259;126.8737259
350.4754181;350;0.04902567;10;133.7034683;133.7034683;133.7034683;133.7034683;133.7034683
350.4632416;350;0.06572908;10;137.7637787;137.7637787;137.7637787;137.7637787;137.7637787
350.5955963;350;0.07692858;10;141.1404572;141.1404572;141.1404572;141.1404572;141.1404572
350.5789337;350;0.08785693;10;143.6322556;143.6322556;143.6322556;143.6322556;143.6322556
350.8074493;350;0.10253901;10;145.1624985;145.1624985;145.1624985;145.1624985;145.1624985
350.9207306;350;0.11974294;10;145.8886185;145.8886185;145.8886185;145.8886185;145.8886185
351.2521515;350;0.13318239;10;146.9806824;146.9806824;146.9806824;146.9806824;146.9806824
351.3805542;350;0.1449174;10;148.0252533;148.0252533;148.0252533;148.0252533;148.0252533
351.5471802;350;0.1598877;10;148.4866638;148.4866638;148.4866638;148.4866638;148.4866638
352.1354218;350;0.17638724;10;148.8123474;148.8123474;148.8123474;148.8123474;148.8123474
352.4517517;350;0.19030089;10;149.2123032;149.2123032;149.2123032;149.2123032;149.2123032
352.8689575;350;0.20338482;10;149.6557541;149.6557541;149.6557541;149.6557541;149.6557541
353.017746;350;0.21702806;10;149.7294312;149.7294312;149.7294312;149.7294312;149.7294312
353.6557007;350;0.23119749;10;149.6842728;149.6842728;149.6842728;149.6842728;149.6842728
353.9560699;350;0.24434815;10;149.590889;149.590889;149.590889;149.590889;149.590889
354.7498474;350;0.25675315;10;149.5710297;149.5710297;149.5710297;149.5710297;149.5710297
355.2211609;350;0.26942619;10;149.4335861;149.4335861;149.4335861;149.4335861;149.4335861
355.6009064;350;0.28145442;10;149.3470917;149.3470917;149.3470917;149.3470917;149.3470917
356.1320496;350;0.29436765;10;149.1687622;149.1687622;149.1687622;149.1687622;149.1687622
356.6816254;350;0.30686603;10;149.0405502;149.0405502;149.0405502;149.0405502;149.0405502
357.2641754;350;0.31969738;10;148.8796005;148.8796005;148.8796005;148.8796005;148.8796005
357.9084778;350;0.33264874;10;148.6501236;148.6501236;148.6501236;148.6501236;148.6501236
358.4552918;350;0.34520067;10;148.4101105;148.4101105;148.4101105;148.4101105;148.4101105
359.0211334;350;0.35837273;10;148.0186157;148.0186157;148.0186157;148.0186157;148.0186157
359.6387177;350;0.37075484;10;147.7371368;147.7371368;147.7371368;147.7371368;147.7371368
360.4020233;350;0.38404918;10;147.3671951;147.3671951;147.3671951;147.3671951;147.3671951
360.916748;350;0.39683291;10;146.9456329;146.9456329;146.9456329;146.9456329;146.9456329
361.4638824;350;0.41000476;10;146.4483795;146.4483795;146.4483795;146.4483795;146.4483795
362.323349;350;0.42256747;10;146.0137482;146.0137482;146.0137482;146.0137482;146.0137482
362.8198853;350;0.43535279;10;145.4769898;145.4769898;145.4769898;145.4769898;145.4769898
363.3448792;350;0.44798032;10;144.9241562;144.9241562;144.9241562;144.9241562;144.9241562
363.877594;350;0.46057125;10;144.3958283;144.3958283;144.3958283;144.3958283;144.3958283
364.5632019;350;0.47330169;10;143.8838959;143.8838959;143.8838959;143.8838959;143.8838959
365.0751953;350;0.48585934;10;143.3731003;143.3731003;143.3731003;143.3731003;143.3731003
365.6048737;350;0.49881423;10;142.8596344;142.8596344;142.8596344;142.8596344;142.8596344
366.2199249;350;0.51161548;10;142.3828125;142.3828125;142.3828125;142.3828125;142.3828125
366.9506683;350;0.52440086;10;141.9062347;141.9062347;141.9062347;141.9062347;141.9062347
367.3966064;350;0.53728959;10;141.3637466;141.3637466;141.3637466;141.3637466;141.3637466
367.9738007;350;0.55023569;10;140.87426;140.87426;140.87426;140.87426;140.87426
368.5394287;350;0.56310815;10;140.3976135;140.3976135;140.3976135;140.3976135;140.3976135
368.9441681;350;0.57622576;10;139.8590469;139.8590469;139.8590469;139.8590469;139.8590469
369.4668121;350;0.58909855;10;139.3511124;139.3511124;139.3511124;139.3511124;139.3511124
370.1105347;350;0.60180727;10;138.8672791;138.8672791;138.8672791;138.8672791;138.8672791
370.6629028;350;0.6143887;10;138.3759766;138.3759766;138.3759766;138.3759766;138.3759766
370.9790955;350;0.62695354;10;137.8630753;137.8630753;137.8630753;137.8630753;137.8630753
371.4736633;350;0.63934096;10;137.4954758;137.4954758;137.4954758;137.4954758;137.4954758
372.0419312;350;0.65179148;10;137.1577606;137.1577606;137.1577606;137.1577606;137.1577606
374.6917267;375;0.00000906;10;0.18280387;0.18280387;0.18280387;0.18280387;0.18280387
374.5304871;375;0.00003865;10;0.09173871;0.09173871;0.09173871;0.09173871;0.09173871
374.5964661;375;0.00002578;10;0.13267831;0.13267831;0.13267831;0.13267831;0.13267831
374.5662842;375;0.00005316;10;0.17930375;0.17930375;0.17930375;0.17930375;0.17930375
374.6213989;375;0.00004456;10;0.24202582;0.24202582;0.24202582;0.24202582;0.24202582
374.5559845;375;0.00007336;10;0.17053477;0.17053477;0.17053477;0.17053477;0.17053477
374.5878296;375;0.0000364;10;0.22765958;0.22765958;0.22765958;0.22765958;0.22765958
374.5463867;375;0.00008399;10;0.1876258;0.1876258;0.1876258;0.1876258;0.1876258
374.6080627;375;0.00002743;10;0.2187651;0.2187651;0.2187651;0.2187651;0.2187651
374.7252045;375;-0.00001672;10;0.31063732;0.31063732;0.31063732;0.31063732;0.31063732
374.61763;375;0.00007459;10;0.30037939;0.30037939;0.30037939;0.30037939;0.30037939
374.5801697;375;-0.0000012;10;0.28203722;0.28203722;0.28203722;0.28203722;0.28203722
374.6512604;375;0.00007308;10;0.35736753;0.35736753;0.35736753;0.35736753;0.35736753
374.5088654;375;0.00005772;10;0.29833889;0.29833889;0.29833889;0.29833889;0.29833889
374.5720673;375;0.00006008;10;0.2476099;0.2476099;0.2476099;0.2476099;0.2476099
374.5932159;375;0.00004617;10;0.11161113;0.11161113;0.11161113;0.11161113;0.11161113
374.5485077;375;0.00014531;10;0.16962289;0.16962289;0.16962289;0.16962289;0.16962289
374.5823059;375;-0.00003068;10;0.11334675;0.11334675;0.11334675;0.11334675;0.11334675
374.6324615;375;0.00010287;10;0.19814539;0.19814539;0.19814539;0.19814539;0.19814539
374.5808716;375;0.00000768;10;0.1762051;0.1762051;0.1762051;0.1762051;0.1762051
374.6148682;375;0.00005536;10;0.24767164;0.24767164;0.24767164;0.24767164;0.24767164
374.5285187;375;0.00005099;10;0.2122449;0.2122449;0.2122449;0.2122449;0.2122449
374.5968933;375;0.00001192;10;0.29784867;0.29784867;0.29784867;0.29784867;0.29784867
374.594635;375;0.00007223;10;0.3545102;0.3545102;0.3545102;0.3545102;0.3545102
374.5374298;375;0.00002791;10;0.32408796;0.32408796;0.32408796;0.32408796;0.32408796
374.5792084;375;0.0000884;10;0.32087995;0.32087995;0.32087995;0.32087995;0.32087995
374.4825897;375;0.00006732;10;0.25118301;0.25118301;0.25118301;0.25118301;0.25118301
